DateTime,Source,Nitrate Load
2016-09-13,USGS,0.084096968
2016-09-14,LIS-SWAT,0.05665
2016-09-14,SWAT,0.1935
2016-09-14,USGS,0.083699392
2016-09-15,LIS-SWAT,0.06298
2016-09-15,SWAT,0.1828
2016-09-15,USGS,0.077461402
2016-09-16,LIS-SWAT,0.06094
2016-09-16,SWAT,0.1732
2016-09-16,USGS,0.079091808
2016-09-17,LIS-SWAT,0.07358
2016-09-17,SWAT,0.169
2016-09-17,USGS,0.07548819
2016-09-18,LIS-SWAT,0.07169
2016-09-18,SWAT,0.1783
2016-09-18,USGS,0.074968846
2016-09-19,LIS-SWAT,0.06736
2016-09-19,SWAT,0.1621
2016-09-19,USGS,0.06749118
2016-09-20,LIS-SWAT,0.06615
2016-09-20,SWAT,0.1557
2016-09-20,USGS,0.058885336
2016-09-21,LIS-SWAT,0.06489
2016-09-21,SWAT,0.15
2016-09-21,USGS,0.058159869
2016-09-22,LIS-SWAT,0.06864
2016-09-22,SWAT,0.1461
2016-09-22,USGS,0.068003677
2016-09-23,LIS-SWAT,0.07115
2016-09-23,SWAT,0.1418
2016-09-23,USGS,0.077295622
2016-09-24,LIS-SWAT,0.0746
2016-09-24,SWAT,0.1356
2016-09-24,USGS,0.076155708
2016-09-25,LIS-SWAT,0.07604
2016-09-25,SWAT,0.1278
2016-09-25,USGS,0.076812222
2016-09-26,LIS-SWAT,0.07807
2016-09-26,SWAT,0.125
2016-09-26,USGS,0.080463275
2016-09-27,LIS-SWAT,0.07784
2016-09-27,SWAT,0.1237
2016-09-27,USGS,0.082351153
2016-09-28,LIS-SWAT,0.07646
2016-09-28,SWAT,0.1264
2016-09-28,USGS,0.081404891
2016-09-29,LIS-SWAT,0.07544
2016-09-29,SWAT,0.1825
2016-09-29,USGS,0.07651025
2016-09-30,LIS-SWAT,0.07271
2016-09-30,SWAT,0.1654
2016-09-30,USGS,0.077729876
2016-10-01,LIS-SWAT,0.07532
2016-10-01,SWAT,0.1585
2016-10-01,USGS,0.077545025
2016-10-02,LIS-SWAT,0.08675
2016-10-02,SWAT,0.1538
2016-10-02,USGS,0.077711782
2016-10-03,LIS-SWAT,0.08414
2016-10-03,SWAT,0.1514
2016-10-03,USGS,0.07715136
2016-10-04,LIS-SWAT,0.082
2016-10-04,SWAT,0.1499
2016-10-04,USGS,0.075711429
2016-10-05,LIS-SWAT,0.08004
2016-10-05,SWAT,0.1766
2016-10-05,USGS,0.074310131
2016-10-06,LIS-SWAT,0.1065
2016-10-06,SWAT,0.1682
2016-10-06,USGS,0.076457924
2016-10-07,LIS-SWAT,0.08556
2016-10-07,SWAT,0.1646
2016-10-07,USGS,0.07988965
2016-10-08,LIS-SWAT,0.08797
2016-10-08,SWAT,0.1957
2016-10-08,USGS,0.07930111
2016-10-09,LIS-SWAT,0.08385
2016-10-09,SWAT,0.1904
2016-10-09,USGS,0.077066759
2016-10-10,LIS-SWAT,0.0798
2016-10-10,SWAT,0.186
2016-10-10,USGS,0.074761989
2016-10-11,LIS-SWAT,0.09053
2016-10-11,SWAT,0.1731
2016-10-11,USGS,0.073803502
2016-10-12,LIS-SWAT,0.08683
2016-10-12,SWAT,0.1662
2016-10-12,USGS,0.07447591
2016-10-13,LIS-SWAT,0.0844
2016-10-13,SWAT,0.1581
2016-10-13,USGS,0.07523023
2016-10-14,LIS-SWAT,0.08086
2016-10-14,SWAT,0.1529
2016-10-14,USGS,0.072179942
2016-10-15,LIS-SWAT,0.07755
2016-10-15,SWAT,0.1498
2016-10-15,USGS,0.071664022
2016-10-16,LIS-SWAT,0.07635
2016-10-16,SWAT,0.1456
2016-10-16,USGS,0.070004764
2016-10-17,LIS-SWAT,0.07787
2016-10-17,SWAT,0.1394
2016-10-17,USGS,0.068029596
2016-10-18,LIS-SWAT,0.07597
2016-10-18,SWAT,0.2167
2016-10-18,USGS,0.067485312
2016-10-19,LIS-SWAT,0.07373
2016-10-19,SWAT,0.1147
2016-10-19,USGS,0.070694532
2016-10-20,LIS-SWAT,0.07735
2016-10-20,SWAT,0.1164
2016-10-20,USGS,0.069365854
2016-10-21,LIS-SWAT,0.07288
2016-10-21,SWAT,0.1194
2016-10-21,USGS,0.069904269
2016-10-22,LIS-SWAT,0.06954
2016-10-22,SWAT,0.1214
2016-10-22,USGS,0.070394027
2016-10-23,LIS-SWAT,0.06811
2016-10-23,SWAT,0.1179
2016-10-23,USGS,0.06948053
2016-10-24,LIS-SWAT,0.06709
2016-10-24,SWAT,0.1172
2016-10-24,USGS,0.068126178
2016-10-25,LIS-SWAT,0.06658
2016-10-25,SWAT,0.1281
2016-10-25,USGS,0.065044838
2016-10-26,LIS-SWAT,0.09461
2016-10-26,SWAT,0.1148
2016-10-26,USGS,0.065739007
2016-10-27,LIS-SWAT,0.1059
2016-10-27,SWAT,0.1132
2016-10-27,USGS,0.072040571
2016-10-28,LIS-SWAT,0.1086
2016-10-28,SWAT,0.1124
2016-10-28,USGS,0.081332027
2016-10-29,LIS-SWAT,0.1118
2016-10-29,SWAT,0.112
2016-10-29,USGS,0.094274047
2016-10-30,LIS-SWAT,0.109
2016-10-30,SWAT,0.1101
2016-10-30,USGS,0.098489434
2016-10-31,LIS-SWAT,0.1144
2016-10-31,SWAT,0.1091
2016-10-31,USGS,0.10543602
2016-11-01,LIS-SWAT,0.1115
2016-11-01,SWAT,0.1065
2016-11-01,USGS,0.116192102
2016-11-02,LIS-SWAT,0.106
2016-11-02,SWAT,0.105
2016-11-02,USGS,0.112553764
2016-11-03,LIS-SWAT,0.1162
2016-11-03,SWAT,0.1037
2016-11-03,USGS,0.109568272
2016-11-04,LIS-SWAT,0.1207
2016-11-04,SWAT,0.1003
2016-11-04,USGS,0.107619512
2016-11-05,LIS-SWAT,0.1208
2016-11-05,SWAT,0.09915
2016-11-05,USGS,0.109472913
2016-11-06,LIS-SWAT,0.1162
2016-11-06,SWAT,0.09843
2016-11-06,USGS,0.111277411
2016-11-07,LIS-SWAT,0.1099
2016-11-07,SWAT,0.09737
2016-11-07,USGS,0.115805773
2016-11-08,LIS-SWAT,0.1029
2016-11-08,SWAT,0.09508
2016-11-08,USGS,0.112827617
2016-11-09,LIS-SWAT,0.09793
2016-11-09,SWAT,0.09438
2016-11-09,USGS,0.112634453
2016-11-10,LIS-SWAT,0.09277
2016-11-10,SWAT,0.09559
2016-11-10,USGS,0.106524098
2016-11-11,LIS-SWAT,0.08737
2016-11-11,SWAT,0.09072
2016-11-11,USGS,0.093648096
2016-11-12,LIS-SWAT,0.08221
2016-11-12,SWAT,0.08744
2016-11-12,USGS,0.092672004
2016-11-13,LIS-SWAT,0.07794
2016-11-13,SWAT,0.08544
2016-11-13,USGS,0.093146846
2016-11-14,LIS-SWAT,0.0745
2016-11-14,SWAT,0.08409
2016-11-14,USGS,0.087764648
2016-11-15,LIS-SWAT,0.07248
2016-11-15,SWAT,0.2054
2016-11-16,LIS-SWAT,0.07033
2016-11-16,SWAT,0.1977
2016-11-16,USGS,0.075413369
2016-11-17,LIS-SWAT,0.06859
2016-11-17,SWAT,0.1909
2016-11-17,USGS,0.075523644
2016-11-18,LIS-SWAT,0.06729
2016-11-18,SWAT,0.1859
2016-11-18,USGS,0.071645928
2016-11-19,LIS-SWAT,0.07196
2016-11-19,SWAT,0.1813
2016-11-19,USGS,0.071341266
2016-11-20,LIS-SWAT,0.07102
2016-11-20,SWAT,0.1354
2016-11-20,USGS,0.07492948
2016-11-21,LIS-SWAT,0.06986
2016-11-21,SWAT,0.08633
2016-11-21,USGS,0.069276118
2016-11-22,LIS-SWAT,0.06876
2016-11-22,SWAT,0.08744
2016-11-22,USGS,0.067840343
2016-11-23,LIS-SWAT,0.07174
2016-11-23,SWAT,0.08925
2016-11-23,USGS,0.074527258
2016-11-24,LIS-SWAT,0.07171
2016-11-24,SWAT,0.09038
2016-11-24,USGS,0.071901199
2016-11-25,LIS-SWAT,0.07097
2016-11-25,SWAT,0.09083
2016-11-25,USGS,0.077462869
2016-11-26,LIS-SWAT,0.06975
2016-11-26,SWAT,0.09391
2016-11-26,USGS,0.077490743
2016-11-27,LIS-SWAT,0.06877
2016-11-27,SWAT,0.1101
2016-11-27,USGS,0.078161195
2016-11-28,LIS-SWAT,0.06989
2016-11-28,SWAT,0.109
2016-11-28,USGS,0.079097187
2016-11-29,LIS-SWAT,0.06921
2016-11-29,SWAT,0.1083
2016-11-29,USGS,0.091261659
2016-11-30,LIS-SWAT,0.06828
2016-11-30,SWAT,0.1073
2016-11-30,USGS,0.115077128
2016-12-01,LIS-SWAT,0.06515
2016-12-01,SWAT,0.1066
2016-12-01,USGS,0.132100053
2016-12-02,LIS-SWAT,0.06251
2016-12-02,SWAT,0.1057
2016-12-02,USGS,0.141993009
2016-12-03,LIS-SWAT,0.06064
2016-12-03,SWAT,0.1055
2016-12-03,USGS,0.156091571
2016-12-04,LIS-SWAT,0.0588
2016-12-04,SWAT,0.1042
2016-12-05,LIS-SWAT,0.05727
2016-12-05,SWAT,0.1027
2016-12-05,USGS,0.146785444
2016-12-06,LIS-SWAT,0.05585
2016-12-06,SWAT,0.1017
2016-12-06,USGS,0.135523221
2016-12-07,LIS-SWAT,0.05435
2016-12-07,SWAT,0.1005
2016-12-07,USGS,0.126446936
2016-12-08,LIS-SWAT,0.05283
2016-12-08,SWAT,0.09932
2016-12-08,USGS,0.123204707
2016-12-09,LIS-SWAT,0.05131
2016-12-09,SWAT,0.09882
2016-12-09,USGS,0.111267142
2016-12-10,LIS-SWAT,0.04973
2016-12-10,SWAT,0.09696
2016-12-10,USGS,0.107910481
2016-12-11,LIS-SWAT,0.04803
2016-12-11,SWAT,0.09564
2016-12-12,LIS-SWAT,0.04623
2016-12-12,SWAT,0.0943
2016-12-12,USGS,0.100359461
2016-12-13,LIS-SWAT,0.04433
2016-12-13,SWAT,0.09305
2016-12-13,USGS,0.108909557
2016-12-14,LIS-SWAT,0.04238
2016-12-14,SWAT,0.09149
2016-12-14,USGS,0.112039066
2016-12-15,LIS-SWAT,0.04048
2016-12-15,SWAT,0.08976
2016-12-15,USGS,0.089955965
2016-12-16,LIS-SWAT,0.03867
2016-12-16,SWAT,0.217
2016-12-16,USGS,0.088361747
2016-12-17,LIS-SWAT,0.03748
2016-12-17,SWAT,0.2087
2016-12-17,USGS,0.094088218
2016-12-18,LIS-SWAT,0.03384
2016-12-18,SWAT,0.1155
2016-12-18,USGS,0.102230956
2016-12-19,LIS-SWAT,0.02871
2016-12-19,SWAT,0.112
2016-12-19,USGS,0.110580797
2016-12-20,LIS-SWAT,0.02807
2016-12-20,SWAT,0.1086
2016-12-20,USGS,0.112272575
2016-12-21,LIS-SWAT,0.02745
2016-12-21,SWAT,0.105
2016-12-21,USGS,0.117835223
2016-12-22,LIS-SWAT,0.027
2016-12-22,SWAT,0.1014
2016-12-22,USGS,0.120964977
2016-12-23,LIS-SWAT,0.0266
2016-12-23,SWAT,0.09754
2016-12-23,USGS,0.123961227
2016-12-24,LIS-SWAT,0.02624
2016-12-24,SWAT,0.09359
2016-12-24,USGS,0.131804927
2016-12-25,LIS-SWAT,0.02593
2016-12-25,SWAT,0.09023
2016-12-25,USGS,0.137135289
2016-12-26,LIS-SWAT,0.0256
2016-12-26,SWAT,0.08628
2016-12-26,USGS,0.148907808
2016-12-27,LIS-SWAT,0.02557
2016-12-27,SWAT,0.08308
2016-12-27,USGS,0.160377866
2016-12-28,LIS-SWAT,0.02526
2016-12-28,SWAT,0.08
2016-12-28,USGS,0.168639926
2016-12-29,LIS-SWAT,0.02513
2016-12-29,SWAT,0.07721
2016-12-29,USGS,0.166488221
2016-12-30,LIS-SWAT,0.02492
2016-12-30,SWAT,0.0746
2016-12-30,USGS,0.17125865
2016-12-31,LIS-SWAT,0.02463
2016-12-31,SWAT,0.0721
2016-12-31,USGS,0.185914699
2017-01-01,LIS-SWAT,0.02438
2017-01-01,SWAT,0.06728
2017-01-01,USGS,0.18643551
2017-01-02,LIS-SWAT,0.02407
2017-01-02,SWAT,0.03397
2017-01-02,USGS,0.175351781
2017-01-03,LIS-SWAT,0.02372
2017-01-03,SWAT,0.03371
2017-01-03,USGS,0.161016042
2017-01-04,LIS-SWAT,0.02345
2017-01-04,SWAT,0.03331
2017-01-04,USGS,0.1543482
2017-01-05,LIS-SWAT,0.02326
2017-01-05,SWAT,0.03311
2017-01-05,USGS,0.1468275
2017-01-06,LIS-SWAT,0.02304
2017-01-06,SWAT,0.03285
2017-01-06,USGS,0.130208508
2017-01-07,LIS-SWAT,0.02282
2017-01-07,SWAT,0.03265
2017-01-07,USGS,0.100869024
2017-01-08,LIS-SWAT,0.0226
2017-01-08,SWAT,0.006433
2017-01-08,USGS,0.112655481
2017-01-09,LIS-SWAT,0.02236
2017-01-09,SWAT,0.006038
2017-01-09,USGS,0.120570579
2017-01-10,LIS-SWAT,0.02185
2017-01-10,SWAT,0.006222
2017-01-10,USGS,0.118094161
2017-01-11,LIS-SWAT,0.02089
2017-01-11,SWAT,0.004309
2017-01-11,USGS,0.141504229
2017-01-12,LIS-SWAT,0.02059
2017-01-12,SWAT,0.004577
2017-01-12,USGS,0.136635751
2017-01-13,LIS-SWAT,0.06995
2017-01-13,SWAT,0.004667
2017-01-13,USGS,0.15486412
2017-01-14,LIS-SWAT,0.1102
2017-01-14,SWAT,0.004778
2017-01-14,USGS,0.137105947
2017-01-15,LIS-SWAT,0.1386
2017-01-15,SWAT,0.005002
2017-01-15,USGS,0.144104614
2017-01-16,LIS-SWAT,0.1553
2017-01-16,SWAT,0.004421
2017-01-17,LIS-SWAT,0.1662
2017-01-17,SWAT,0.004154
2017-01-17,USGS,0.279697277
2017-01-18,LIS-SWAT,0.1702
2017-01-18,SWAT,0.00388
2017-01-18,USGS,0.276249658
2017-01-19,LIS-SWAT,0.1681
2017-01-19,SWAT,0.003669
2017-01-19,USGS,0.185887803
2017-01-20,LIS-SWAT,0.154
2017-01-20,SWAT,0.00362
2017-01-20,USGS,0.178677144
2017-01-21,LIS-SWAT,0.136
2017-01-21,SWAT,0.003458
2017-01-21,USGS,0.238748852
2017-01-22,LIS-SWAT,0.1126
2017-01-22,SWAT,0.003619
2017-01-22,USGS,0.282646092
2017-01-23,LIS-SWAT,0.09385
2017-01-23,SWAT,0.003829
2017-01-23,USGS,0.248081875
2017-01-24,LIS-SWAT,0.07955
2017-01-24,SWAT,0.003382
2017-01-24,USGS,0.232721631
2017-01-25,LIS-SWAT,0.06958
2017-01-25,SWAT,0.003313
2017-01-25,USGS,0.239377248
2017-01-26,LIS-SWAT,0.06235
2017-01-26,SWAT,0.003279
2017-01-27,LIS-SWAT,0.05707
2017-01-27,SWAT,0.003365
2017-01-28,LIS-SWAT,0.05356
2017-01-28,SWAT,0.003541
2017-01-29,LIS-SWAT,0.05104
2017-01-29,SWAT,0.02722
2017-01-30,LIS-SWAT,0.04902
2017-01-30,SWAT,0.02512
2017-01-31,LIS-SWAT,0.04772
2017-01-31,SWAT,0.02314
2017-01-31,USGS,0.210627527
2017-02-01,LIS-SWAT,0.04702
2017-02-01,SWAT,0.02151
2017-02-01,USGS,0.205133342
2017-02-02,LIS-SWAT,0.04656
2017-02-02,SWAT,0.02051
2017-02-02,USGS,0.199705176
2017-02-03,LIS-SWAT,0.04602
2017-02-03,SWAT,0.01921
2017-02-03,USGS,0.187623838
2017-02-04,LIS-SWAT,0.04531
2017-02-04,SWAT,0.01747
2017-02-04,USGS,0.17868937
2017-02-05,LIS-SWAT,0.04509
2017-02-05,SWAT,0.01629
2017-02-05,USGS,0.163109065
2017-02-06,LIS-SWAT,0.04446
2017-02-06,SWAT,0.01502
2017-02-06,USGS,0.158360642
2017-02-07,LIS-SWAT,0.04369
2017-02-07,SWAT,0.01394
2017-02-07,USGS,0.164067552
2017-02-08,LIS-SWAT,0.03988
2017-02-08,SWAT,0.01317
2017-02-08,USGS,0.156715076
2017-02-09,LIS-SWAT,0.0863
2017-02-09,SWAT,0.01159
2017-02-09,USGS,0.158284843
2017-02-10,LIS-SWAT,0.1259
2017-02-10,SWAT,0.01014
2017-02-10,USGS,0.151863958
2017-02-11,LIS-SWAT,0.1554
2017-02-11,SWAT,0.009945
2017-02-11,USGS,0.149436198
2017-02-12,LIS-SWAT,0.199
2017-02-12,SWAT,0.02477
2017-02-12,USGS,0.152106269
2017-02-13,LIS-SWAT,0.215
2017-02-13,SWAT,0.02734
2017-02-13,USGS,0.150309351
2017-02-14,LIS-SWAT,0.2127
2017-02-14,SWAT,0.02705
2017-02-14,USGS,0.147726815
2017-02-15,LIS-SWAT,0.2007
2017-02-15,SWAT,0.05442
2017-02-15,USGS,0.13916645
2017-02-16,LIS-SWAT,0.1842
2017-02-16,SWAT,0.04864
2017-02-16,USGS,0.138166396
2017-02-17,LIS-SWAT,0.1696
2017-02-17,SWAT,0.05003
2017-02-17,USGS,0.128081498
2017-02-18,LIS-SWAT,0.1557
2017-02-18,SWAT,0.05495
2017-02-18,USGS,0.125972582
2017-02-19,LIS-SWAT,0.1404
2017-02-19,SWAT,0.05868
2017-02-19,USGS,0.126794143
2017-02-20,LIS-SWAT,0.1276
2017-02-20,SWAT,0.06258
2017-02-20,USGS,0.122240351
2017-02-21,LIS-SWAT,0.1217
2017-02-21,SWAT,0.06416
2017-02-21,USGS,0.11774133
2017-02-22,LIS-SWAT,0.1173
2017-02-22,SWAT,0.06532
2017-02-23,LIS-SWAT,0.1164
2017-02-23,SWAT,0.06597
2017-02-23,USGS,0.107208976
2017-02-24,LIS-SWAT,0.1313
2017-02-24,SWAT,0.06589
2017-02-24,USGS,0.109139154
2017-02-25,LIS-SWAT,0.1293
2017-02-25,SWAT,0.07185
2017-02-25,USGS,0.113976824
2017-02-26,LIS-SWAT,0.1241
2017-02-26,SWAT,0.09678
2017-02-26,USGS,0.125119236
2017-02-27,LIS-SWAT,0.1179
2017-02-27,SWAT,0.1016
2017-02-27,USGS,0.12348345
2017-02-28,LIS-SWAT,0.1105
2017-02-28,SWAT,0.1017
2017-02-28,USGS,0.131855541
2017-03-01,LIS-SWAT,0.1124
2017-03-01,SWAT,0.09996
2017-03-01,USGS,0.147066633
2017-03-02,LIS-SWAT,0.1057
2017-03-02,SWAT,0.0951
2017-03-02,USGS,0.157182094
2017-03-03,LIS-SWAT,0.099
2017-03-03,SWAT,0.09364
2017-03-03,USGS,0.166312172
2017-03-04,LIS-SWAT,0.0932
2017-03-04,SWAT,0.09282
2017-03-04,USGS,0.153282128
2017-03-05,LIS-SWAT,0.08689
2017-03-05,SWAT,0.09098
2017-03-05,USGS,0.14875132
2017-03-06,LIS-SWAT,0.08098
2017-03-06,SWAT,0.08945
2017-03-06,USGS,0.146061688
2017-03-07,LIS-SWAT,0.07463
2017-03-07,SWAT,0.08752
2017-03-07,USGS,0.142858581
2017-03-08,LIS-SWAT,0.0682
2017-03-08,SWAT,0.269
2017-03-08,USGS,0.143993117
2017-03-09,LIS-SWAT,0.09301
2017-03-09,SWAT,0.36
2017-03-09,USGS,0.135249368
2017-03-10,LIS-SWAT,0.1053
2017-03-10,SWAT,0.3569
2017-03-10,USGS,0.129623147
2017-03-11,LIS-SWAT,0.1014
2017-03-11,SWAT,0.3368
2017-03-11,USGS,0.126862606
2017-03-12,LIS-SWAT,0.09375
2017-03-12,SWAT,0.3313
2017-03-12,USGS,0.127928678
2017-03-13,LIS-SWAT,0.08457
2017-03-13,SWAT,0.3223
2017-03-13,USGS,0.128026483
2017-03-14,LIS-SWAT,0.08993
2017-03-14,SWAT,0.3126
2017-03-14,USGS,0.124730461
2017-03-15,LIS-SWAT,0.08582
2017-03-15,SWAT,0.2873
2017-03-15,USGS,0.120138526
2017-03-16,LIS-SWAT,0.08583
2017-03-16,SWAT,0.2873
2017-03-16,USGS,0.117756979
2017-03-17,LIS-SWAT,0.08002
2017-03-17,SWAT,0.2396
2017-03-17,USGS,0.112091636
2017-03-18,LIS-SWAT,0.08053
2017-03-18,SWAT,0.2185
2017-03-18,USGS,0.108472859
2017-03-19,LIS-SWAT,0.07719
2017-03-19,SWAT,0.2141
2017-03-19,USGS,0.107140268
2017-03-20,LIS-SWAT,0.07341
2017-03-20,SWAT,0.2092
2017-03-20,USGS,0.102724381
2017-03-21,LIS-SWAT,0.087
2017-03-21,SWAT,0.1425
2017-03-21,USGS,0.10004453
2017-03-22,LIS-SWAT,0.08857
2017-03-22,SWAT,0.1077
2017-03-22,USGS,0.097046813
2017-03-23,LIS-SWAT,0.08559
2017-03-23,SWAT,0.1207
2017-03-23,USGS,0.093687218
2017-03-24,LIS-SWAT,0.08172
2017-03-24,SWAT,0.1404
2017-03-24,USGS,0.090224928
2017-03-25,LIS-SWAT,0.07886
2017-03-25,SWAT,0.1517
2017-03-25,USGS,0.087056052
2017-03-26,LIS-SWAT,0.09276
2017-03-26,SWAT,0.1556
2017-03-26,USGS,0.09066505
2017-03-27,LIS-SWAT,0.09296
2017-03-27,SWAT,0.1812
2017-03-27,USGS,0.093824145
2017-03-28,LIS-SWAT,0.09003
2017-03-28,SWAT,0.1492
2017-03-28,USGS,0.093564962
2017-03-29,LIS-SWAT,0.08487
2017-03-29,SWAT,0.166
2017-03-29,USGS,0.091232317
2017-03-30,LIS-SWAT,0.08492
2017-03-30,SWAT,0.2165
2017-03-30,USGS,0.097435587
2017-03-31,LIS-SWAT,0.09906
2017-03-31,SWAT,0.2086
2017-03-31,USGS,0.126843045
2017-04-01,LIS-SWAT,0.09689
2017-04-01,SWAT,0.2028
2017-04-01,USGS,0.189130032
2017-04-02,LIS-SWAT,0.09257
2017-04-02,SWAT,0.2369
2017-04-02,USGS,0.247519498
2017-04-03,LIS-SWAT,0.08256
2017-04-03,SWAT,0.2394
2017-04-03,USGS,0.290223518
2017-04-04,LIS-SWAT,0.09617
2017-04-04,SWAT,0.2438
2017-04-04,USGS,0.299047956
2017-04-05,LIS-SWAT,0.09599
2017-04-05,SWAT,0.2491
2017-04-05,USGS,0.285132779
2017-04-06,LIS-SWAT,0.1071
2017-04-06,SWAT,0.2345
2017-04-06,USGS,0.282753677
2017-04-07,LIS-SWAT,0.1086
2017-04-07,SWAT,0.1717
2017-04-07,USGS,0.302845228
2017-04-08,LIS-SWAT,0.1039
2017-04-08,SWAT,0.1634
2017-04-08,USGS,0.316046431
2017-04-09,LIS-SWAT,0.09531
2017-04-09,SWAT,0.2128
2017-04-09,USGS,0.31683865
2017-04-10,LIS-SWAT,0.08744
2017-04-10,SWAT,0.1855
2017-04-10,USGS,0.296773995
2017-04-11,LIS-SWAT,0.09961
2017-04-11,SWAT,0.201
2017-04-11,USGS,0.270293345
2017-04-12,LIS-SWAT,0.09698
2017-04-12,SWAT,0.179
2017-04-12,USGS,0.246548785
2017-04-13,LIS-SWAT,0.09203
2017-04-13,SWAT,0.1778
2017-04-13,USGS,0.226320307
2017-04-14,LIS-SWAT,0.1024
2017-04-14,SWAT,0.1719
2017-04-14,USGS,0.20253418
2017-04-15,LIS-SWAT,0.1014
2017-04-15,SWAT,0.1747
2017-04-15,USGS,0.198450829
2017-04-16,LIS-SWAT,0.09684
2017-04-16,SWAT,0.1783
2017-04-16,USGS,0.201350742
2017-04-17,LIS-SWAT,0.1051
2017-04-17,SWAT,0.1853
2017-04-17,USGS,0.240369967
2017-04-18,LIS-SWAT,0.1082
2017-04-18,SWAT,0.2737
2017-04-18,USGS,0.248438863
2017-04-19,LIS-SWAT,0.1121
2017-04-19,SWAT,0.2559
2017-04-19,USGS,0.248641808
2017-04-20,LIS-SWAT,0.1148
2017-04-20,SWAT,0.2364
2017-04-20,USGS,0.245059707
2017-04-21,LIS-SWAT,0.1089
2017-04-21,SWAT,0.235
2017-04-21,USGS,0.227102746
2017-04-22,LIS-SWAT,0.101
2017-04-22,SWAT,0.2073
2017-04-22,USGS,0.211079874
2017-04-23,LIS-SWAT,0.09264
2017-04-23,SWAT,0.2363
2017-04-23,USGS,0.195184149
2017-04-24,LIS-SWAT,0.08471
2017-04-24,SWAT,0.2359
2017-04-24,USGS,0.175095043
2017-04-25,LIS-SWAT,0.07718
2017-04-25,SWAT,0.2752
2017-04-25,USGS,0.168273158
2017-04-26,LIS-SWAT,0.07195
2017-04-26,SWAT,0.2424
2017-04-26,USGS,0.158077008
2017-04-27,LIS-SWAT,0.0731
2017-04-27,SWAT,0.2407
2017-04-27,USGS,0.157343472
2017-04-28,LIS-SWAT,0.07895
2017-04-28,SWAT,0.2117
2017-04-28,USGS,0.163346242
2017-04-29,LIS-SWAT,0.07801
2017-04-29,SWAT,0.1969
2017-04-29,USGS,0.170723169
2017-04-30,LIS-SWAT,0.09049
2017-04-30,SWAT,0.2404
2017-04-30,USGS,0.19580521
2017-05-01,LIS-SWAT,0.2014
2017-05-01,SWAT,0.24
2017-05-01,USGS,0.269476675
2017-05-02,LIS-SWAT,0.2109
2017-05-02,SWAT,0.2577
2017-05-02,USGS,0.355921448
2017-05-03,LIS-SWAT,0.2243
2017-05-03,SWAT,0.3166
2017-05-03,USGS,0.415420998
2017-05-04,LIS-SWAT,0.3245
2017-05-04,SWAT,0.2744
2017-05-04,USGS,0.438018797
2017-05-05,LIS-SWAT,0.3072
2017-05-05,SWAT,0.2413
2017-05-05,USGS,0.414066401
2017-05-06,LIS-SWAT,0.2904
2017-05-06,SWAT,0.2135
2017-05-06,USGS,0.374352762
2017-05-07,LIS-SWAT,0.3255
2017-05-07,SWAT,0.2443
2017-05-07,USGS,0.318222588
2017-05-08,LIS-SWAT,0.3152
2017-05-08,SWAT,0.2378
2017-05-08,USGS,0.269523132
2017-05-09,LIS-SWAT,0.3067
2017-05-09,SWAT,0.1806
2017-05-09,USGS,0.238017761
2017-05-10,LIS-SWAT,0.381
2017-05-10,SWAT,0.1682
2017-05-10,USGS,0.238663273
2017-05-11,LIS-SWAT,0.4108
2017-05-11,SWAT,0.1693
2017-05-12,LIS-SWAT,0.4316
2017-05-12,SWAT,0.1456
2017-05-12,USGS,0.31052046
2017-05-13,LIS-SWAT,0.4296
2017-05-13,SWAT,0.1385
2017-05-13,USGS,0.333844459
2017-05-14,LIS-SWAT,0.4116
2017-05-14,SWAT,0.141
2017-05-14,USGS,0.348011484
2017-05-15,LIS-SWAT,0.3862
2017-05-15,SWAT,0.5321
2017-05-15,USGS,0.327606958
2017-05-16,LIS-SWAT,0.3703
2017-05-16,SWAT,0.3793
2017-05-16,USGS,0.289355501
2017-05-17,LIS-SWAT,0.4057
2017-05-17,SWAT,0.278
2017-05-17,USGS,0.253211737
2017-05-18,LIS-SWAT,0.4311
2017-05-18,SWAT,0.2006
2017-05-18,USGS,0.23452124
2017-05-19,LIS-SWAT,0.4723
2017-05-19,SWAT,0.1602
2017-05-19,USGS,0.223273688
2017-05-20,LIS-SWAT,0.5925
2017-05-20,SWAT,0.1295
2017-05-20,USGS,0.22036644
2017-05-21,LIS-SWAT,0.7054
2017-05-21,SWAT,0.1223
2017-05-21,USGS,0.230655505
2017-05-22,LIS-SWAT,0.7922
2017-05-22,SWAT,0.1194
2017-05-22,USGS,0.24878607
2017-05-23,LIS-SWAT,0.8539
2017-05-23,SWAT,0.1182
2017-05-23,USGS,0.253260639
2017-05-24,LIS-SWAT,0.9257
2017-05-24,SWAT,0.1221
2017-05-24,USGS,0.251309434
2017-05-25,LIS-SWAT,0.9546
2017-05-25,SWAT,0.1118
2017-05-25,USGS,0.259542153
2017-05-26,LIS-SWAT,0.9682
2017-05-26,SWAT,0.1319
2017-05-26,USGS,0.255622625
2017-05-27,LIS-SWAT,0.9893
2017-05-27,SWAT,0.1292
2017-05-27,USGS,0.268295682
2017-05-28,LIS-SWAT,0.9866
2017-05-28,SWAT,0.1212
2017-05-28,USGS,0.271797094
2017-05-29,LIS-SWAT,0.9392
2017-05-29,SWAT,0.1285
